date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster;
2014-09-12;14:43:42,2,3,66,174,26232,416.8066,7638,0,1,9,2014-11-06,2014-11-09,1,0,1,8250,1,0,1,2,50,628,1
2014-09-12;14:47:38,2,3,66,174,26232,416.475,7638,0,1,9,2014-11-06,2014-11-09,1,0,1,8250,1,0,1,2,50,628,24
2014-10-25;18:10:21,2,3,66,174,26232,2567.7312,7638,0,0,9,2014-11-22,2014-11-24,3,0,1,8267,1,0,1,2,50,675,41
2014-10-25;18:24:31,2,3,66,174,26232,2569.4374,7638,0,0,9,2014-11-22,2014-11-24,3,0,1,8267,1,0,1,2,50,676,33
2014-10-25;18:24:44,2,3,66,174,26232,2569.4374,7638,0,0,9,2014-11-22,2014-11-24,2,0,1,8267,1,0,5,2,50,676,33
2014-10-25;18:34:25,2,3,66,174,26232,2568.075,7638,0,0,9,2014-11-22,2014-11-24,2,0,1,8267,1,0,1,2,50,675,40
2014-12-24;15:19:10,26,0,215,621,25374,,7707,1,0,0,2014-12-24,2014-12-25,2,0,1,1114,1,0,2,4,8,122,10
2014-12-24;15:25:16,26,0,215,621,25374,,7707,1,0,0,2014-12-24,2014-12-26,2,0,1,1114,1,0,1,4,8,122,10
2014-12-24;15:27:46,26,0,215,621,25374,,7707,1,0,0,2014-12-24,2014-12-26,2,0,1,1114,1,1,1,4,8,122,10
2013-01-13;18:52:38,2,3,66,226,47654,2152.4682,7783,0,1,0,2013-03-31,2013-04-09,2,0,1,11639,1,0,1,4,84,2103,78
2013-01-13;19:09:59,2,3,66,226,47654,1708.6292,7783,0,1,0,2013-03-31,2013-03-31,2,0,1,11334,1,0,1,4,96,201,33
2013-05-06;12:50:32,2,3,66,442,76,1708.2321,7783,0,1,9,2013-09-19,2013-09-26,1,0,1,22395,6,0,1,4,146,1547,31
2013-05-06;12:59:52,2,3,66,442,76,1708.4349,7783,0,1,9,2013-09-19,2013-09-26,1,0,1,22395,6,0,1,4,146,1547,93
2013-05-07;17:43:02,2,3,66,226,52064,2105.9036,7783,0,1,2,2013-12-19,2013-12-28,1,0,1,8976,1,0,1,4,52,202,52
2013-05-07;17:49:10,2,3,66,226,52064,2105.9246,7783,0,1,2,2013-12-19,2013-12-28,1,0,1,8976,1,0,1,4,52,202,89
2013-05-07;17:50:35,2,3,66,226,52064,2096.8252,7783,0,1,2,2013-12-19,2013-12-28,1,0,1,8976,1,0,1,4,52,202,52
2013-05-08;03:47:56,2,3,66,226,52064,2097.8422,7783,0,1,9,2013-09-20,2013-09-28,1,0,1,8976,1,0,1,4,52,202,37
2013-05-08;03:51:58,2,3,66,226,52064,2109.0023,7783,0,1,9,2013-09-20,2013-09-28,1,0,1,8976,1,0,1,4,52,202,63
2013-05-08;04:24:58,2,3,66,226,52064,1426.6071,7783,0,1,9,2013-09-20,2013-09-28,1,0,1,11439,1,0,1,4,163,1503,65
2013-05-08;04:28:28,2,3,66,226,52064,1422.7617,7783,0,1,9,2013-09-20,2013-09-28,1,0,1,11439,1,0,2,4,163,1503,87
2013-05-11;18:39:44,2,3,66,226,10761,,7783,0,1,0,2013-09-12,2013-09-21,1,0,1,11439,1,0,1,4,163,1503,65
2013-05-11;18:42:08,2,3,66,226,10761,,7783,0,1,0,2013-09-12,2013-09-21,1,0,1,11439,1,0,2,4,163,1503,65
2013-06-08;09:50:24,2,3,66,226,55652,,7783,0,1,2,2013-12-21,2014-01-02,2,0,1,1152,1,0,1,4,47,1502,6
2013-06-08;10:01:52,2,3,66,226,55652,,7783,0,1,2,2013-12-21,2014-01-02,2,0,1,11336,6,0,1,4,47,1511,65
2013-06-08;12:04:18,2,3,66,226,55652,,7783,0,1,0,2013-12-23,2014-01-02,1,0,1,1152,1,0,1,4,47,1502,6
2013-06-09;12:01:02,2,3,66,226,55652,,7783,0,1,9,2013-12-21,2014-01-02,2,0,1,1152,1,0,2,4,47,1502,65
2013-06-09;12:10:25,2,3,66,226,55652,,7783,0,1,9,2013-12-21,2014-01-02,2,0,1,1152,1,0,1,4,47,1502,99
2013-06-09;14:50:03,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,11634,1,0,2,4,174,405,65
2013-06-09;14:54:13,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,11634,1,0,1,4,174,405,87
2013-06-09;15:14:34,2,3,66,226,55652,,7783,0,0,9,2013-09-16,2013-09-22,2,0,1,8864,1,0,1,4,47,1508,10
2013-06-09;15:43:53,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,11634,1,0,1,4,35,1616,8
2013-06-09;15:58:42,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,9171,1,0,1,4,118,200,92
2013-06-09;16:02:29,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,9171,1,0,2,4,118,200,65
2013-06-09;16:04:35,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,9171,1,0,3,4,118,200,52
2013-06-09;16:07:11,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,9171,1,0,5,4,118,200,52
2013-06-09;16:14:37,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,9171,1,0,1,4,118,200,31
2013-06-09;16:27:28,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,9171,1,0,1,4,118,200,87
2013-06-09;16:31:37,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,8976,1,0,3,4,52,202,52
2013-06-09;16:41:24,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,8976,1,0,1,4,52,202,89
2013-06-09;19:01:16,2,3,66,226,55652,,7783,0,1,9,2013-09-15,2013-09-21,2,0,1,8976,1,0,1,4,52,202,52
2013-06-10;18:56:02,2,3,66,226,9427,1809.9688,7783,0,1,2,,,2,0,1,9171,1,0,1,4,118,200,66
2013-06-10;18:58:00,2,3,66,226,9427,1817.5901,7783,0,1,2,2013-09-13,2013-09-21,2,0,1,9171,1,0,11,4,118,200,52
2013-06-10;19:05:39,2,3,66,226,9427,1817.3965,7783,0,1,2,2013-09-13,2013-09-21,2,0,1,9171,1,0,1,4,118,200,87
2013-06-10;20:00:54,2,3,66,226,9427,1140.8046,7783,0,1,2,2013-12-20,2014-01-01,1,0,1,1152,1,0,1,4,47,1502,99
2013-06-10;20:42:06,2,3,66,226,9427,1140.8046,7783,0,1,2,2013-12-21,2014-01-02,1,0,1,1152,1,1,1,4,47,1502,99
2013-06-12;17:09:35,2,3,66,143,23750,1923.7573,7783,0,1,9,2013-09-13,2013-09-21,2,0,1,9171,1,0,1,4,118,200,44
2013-06-12;17:10:56,2,3,66,143,23750,1923.1326,7783,0,1,9,2013-09-13,2013-09-21,2,0,1,9171,1,0,6,4,118,200,92
2013-06-13;04:40:44,2,3,66,226,55652,,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,9,4,52,202,52
2013-06-13;06:21:29,2,3,66,226,10761,,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,92
2013-06-13;06:26:52,2,3,66,226,10761,,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,52
2013-06-13;06:28:48,2,3,66,226,10761,,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,9,4,52,202,52
2013-06-13;06:35:41,2,3,66,226,10761,,7783,0,0,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,2,4,52,202,52
2013-06-13;06:43:39,2,3,66,226,10761,,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,37
2013-06-13;18:16:32,2,3,66,226,55652,,7783,0,1,9,2013-09-13,2013-09-21,2,0,1,12019,1,0,1,4,186,209,65
2013-06-13;19:11:38,2,3,66,226,55652,,7783,0,1,9,2013-09-13,2013-09-21,2,0,1,8976,1,0,1,4,52,202,33
2013-06-13;19:34:00,2,3,66,226,55652,,7783,0,1,9,2013-09-13,2013-09-21,2,0,1,8976,1,0,1,4,52,202,34
2013-06-14;18:40:27,2,3,66,143,23750,2217.8618,7783,0,1,9,2013-09-13,2013-09-21,2,0,1,8976,1,0,1,4,52,202,92
2013-06-15;06:35:55,2,3,66,226,39186,2149.6838,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,96
2013-06-15;06:44:40,2,3,66,226,39186,2149.9044,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,30
2013-06-15;06:45:56,2,3,66,226,39186,2151.403,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,58
2013-06-15;06:50:48,2,3,66,226,39186,2148.9013,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,2,4,52,202,73
2013-06-15;06:57:19,2,3,66,226,39186,2149.3572,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,1,4,52,202,43
2013-06-15;07:02:49,2,3,66,226,39186,2149.1783,7783,0,1,9,2013-09-14,2013-09-22,2,0,1,8976,1,0,2,4,52,202,30
2013-06-15;13:55:17,2,3,66,226,10761,,7783,0,0,9,2013-09-22,2013-09-23,2,0,1,12669,5,0,1,2,50,701,49
2013-06-15;13:59:58,2,3,66,226,10761,,7783,0,0,9,2013-09-22,2013-09-23,2,0,1,12669,5,1,1,2,50,701,49
2013-06-17;04:44:40,2,3,66,226,9101,2113.1182,7783,0,0,9,2013-09-13,2013-09-22,2,1,1,20595,6,0,2,4,52,202,84
2013-06-17;09:31:17,2,3,66,226,39186,342.665,7783,0,0,7,2013-06-18,2013-06-19,1,0,1,3621,1,0,2,2,50,826,91
2013-06-17;09:35:35,2,3,66,226,39186,342.2752,7783,0,0,7,2013-06-18,2013-06-19,1,0,1,3621,1,0,1,2,50,826,91
2013-06-17;16:06:11,2,3,66,226,9101,2113.1182,7783,0,0,9,2013-09-14,2013-09-22,2,0,1,20595,6,0,3,4,52,202,84
2013-06-17;16:19:26,2,3,66,226,9101,2110.895,7783,0,0,9,2013-09-14,2013-09-22,2,0,1,20595,6,0,4,4,52,202,89
2013-06-17;16:23:47,2,3,66,226,9101,2116.4178,7783,0,0,9,2013-09-14,2013-09-22,2,0,1,20595,6,0,2,4,52,202,63
2013-06-17;18:16:34,2,3,66,226,39186,1144.7224,7783,0,1,3,2013-12-21,2014-01-02,2,0,1,1152,1,0,1,4,47,1502,62
2014-01-05;05:30:15,2,3,66,226,42300,2118.3198,7783,0,1,9,2014-02-14,2014-02-22,1,0,1,8976,1,0,1,4,52,202,90
2014-01-05;05:37:15,2,3,66,226,42300,2118.3886,7783,0,1,9,2014-02-14,2014-02-22,1,0,1,8976,1,0,1,4,52,202,20
2014-01-05;06:06:30,2,3,66,226,42300,2118.3886,7783,0,1,9,2014-02-14,2014-02-22,1,0,1,8976,1,1,1,4,52,202,20
2014-01-05;06:07:55,2,3,66,226,42300,2118.3886,7783,0,0,9,2014-02-14,2014-02-22,1,0,1,8976,1,0,1,4,52,202,20
2014-01-05;14:55:35,2,3,66,226,42300,1135.8776,7783,0,0,9,2014-05-03,2014-05-16,2,0,1,1152,1,0,2,4,47,1502,89
2014-01-05;14:55:59,2,3,66,226,42300,1135.7171,7783,0,0,9,2014-05-03,2014-05-16,2,0,1,1152,1,0,1,4,47,1502,90
2014-01-05;15:03:39,2,3,66,226,42300,1134.3935,7783,0,0,9,2014-05-03,2014-05-16,2,0,1,1152,1,0,3,4,47,1502,6
2014-01-09;10:40:56,2,3,66,226,31432,1138.9985,7783,0,1,9,2014-05-03,2014-05-17,1,0,1,32090,6,0,1,4,47,1502,73
2014-01-09;10:57:51,2,3,66,226,31432,1136.1645,7783,0,0,9,2014-05-15,2014-05-17,1,0,1,8864,1,0,5,4,47,1508,17
2014-01-09;10:58:19,2,3,66,226,31432,1136.1645,7783,0,0,9,2014-05-15,2014-05-17,4,0,2,8864,1,0,6,4,47,1508,17
2014-01-09;11:34:12,2,3,66,226,31432,1136.1645,7783,0,0,9,2014-05-15,2014-05-17,2,0,1,8864,1,0,2,4,47,1508,17
2014-01-09;11:38:07,2,3,66,226,31432,1136.1645,7783,0,0,9,2014-05-15,2014-05-17,2,0,1,8864,1,1,2,4,47,1508,17
2014-01-31;05:14:02,2,3,66,226,50659,2131.8003,7783,0,1,9,2014-02-14,2014-02-19,1,0,1,8976,1,0,1,4,52,202,63
2014-01-31;05:27:57,2,3,66,226,50659,2128.1625,7783,0,1,9,2014-02-14,2014-02-22,1,0,1,8976,1,0,6,4,52,202,31
2014-01-31;05:34:39,2,3,66,226,50659,2128.9878,7783,0,1,9,2014-02-14,2014-02-22,1,0,1,8976,1,0,1,4,52,202,50
2014-01-31;06:01:37,2,3,66,226,50659,2128.6533,7783,0,1,9,2014-03-21,2014-03-29,1,0,1,8976,1,0,1,4,52,202,20
2014-01-31;06:06:52,2,3,66,226,50659,2128.5776,7783,0,1,9,2014-03-21,2014-03-29,1,0,1,8976,1,0,1,4,52,202,43
2014-01-31;06:09:46,2,3,66,226,50659,2131.9443,7783,0,1,9,2014-03-21,2014-03-29,1,0,1,8976,1,0,1,4,52,202,78
2014-01-31;06:13:56,2,3,66,226,50659,2128.1625,7783,0,1,9,2014-03-21,2014-03-29,1,0,1,8976,1,0,1,4,52,202,31
2014-08-23;06:40:57,2,3,66,226,42300,1446.261,7783,0,1,9,2014-09-19,2014-09-26,2,0,1,11439,1,0,1,4,163,1503,84
2014-08-30;05:23:21,2,3,66,226,45115,2111.0814,7783,0,0,2,2014-12-19,2015-01-02,2,0,1,12341,5,0,1,4,52,202,62
2014-08-30;05:28:34,2,3,66,226,45115,2110.1395,7783,0,0,2,2014-12-19,2015-01-02,2,0,1,12341,5,0,1,4,52,202,31
2014-09-24;09:14:48,2,3,66,226,25300,1721.8609,7783,0,0,9,2014-10-26,2014-11-02,1,0,1,11334,1,0,2,4,96,201,52
2014-09-25;07:08:16,2,3,66,226,24208,1703.4297,7783,0,1,2,2014-10-24,2014-10-28,1,0,1,11634,1,0,1,4,174,405,63
2014-09-25;07:23:49,2,3,66,226,24208,1606.8263,7783,0,1,2,2014-10-24,2014-10-28,1,0,1,9600,1,0,1,4,32,1411,93
2014-09-25;07:25:42,2,3,66,226,24208,1610.6232,7783,0,1,2,2014-10-24,2014-10-28,1,0,1,9600,1,0,1,4,32,1600,44
2014-09-27;20:08:14,2,3,66,226,16923,1695.1841,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,5,4,35,1616,73
2014-09-27;20:12:34,2,3,66,226,16923,1696.8342,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,1,4,174,405,52
2014-09-27;20:14:51,2,3,66,226,16923,1697.3955,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,1,4,174,405,78
2014-09-27;20:17:13,2,3,66,226,16923,1695.4916,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,1,4,35,1616,8
2014-09-27;20:23:58,2,3,66,226,16923,1694.7773,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,1,4,174,405,63
2014-09-27;21:15:16,2,3,66,226,16923,2104.444,7783,0,1,9,2014-10-23,2014-10-25,1,0,1,8976,1,0,2,4,52,202,31
2014-09-27;21:49:53,2,3,66,226,16923,1695.1841,7783,0,1,9,2014-10-25,2014-11-01,1,0,1,11634,1,1,1,4,35,1616,73
2014-09-28;06:03:08,2,3,66,226,27383,1019.9213,7783,0,0,3,2014-10-23,2014-11-01,2,0,1,11923,1,0,1,4,80,204,26
2014-09-28;06:07:27,2,3,66,226,27383,1019.2143,7783,0,1,3,2014-10-25,2014-11-01,1,0,1,11923,1,0,1,4,80,204,84
2014-09-28;06:17:18,2,3,66,226,27383,1127.0266,7783,0,1,3,2014-10-25,2014-11-01,1,0,1,32090,6,0,1,4,47,1502,62
2014-09-28;06:20:02,2,3,66,226,27383,1124.1226,7783,0,1,3,2014-10-25,2014-11-01,1,0,1,32090,6,0,2,4,47,1502,87
2014-09-28;06:22:10,2,3,66,226,27383,1127.0821,7783,0,1,3,2014-10-25,2014-11-01,1,0,1,32090,6,0,1,4,47,1502,38
2014-09-28;06:50:44,2,3,66,226,27383,1771.7601,7783,0,1,3,2014-10-26,2014-11-02,1,0,1,9171,1,0,1,4,118,200,20
2014-09-28;06:53:00,2,3,66,226,27383,1769.1515,7783,0,1,3,2014-10-26,2014-11-02,1,0,1,9171,1,0,2,4,118,200,76
2014-09-29;17:11:22,2,3,66,226,20170,1717.1454,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,1,4,174,405,73
2014-09-29;17:14:30,2,3,66,226,20170,1715.1115,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,2,4,35,1616,90
2014-09-29;17:18:28,2,3,66,226,20170,1715.0738,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,1,4,35,1616,5
2014-09-29;17:20:10,2,3,66,226,20170,1715.1922,7783,0,1,9,2014-10-24,2014-10-30,1,0,1,11634,1,0,3,4,35,1616,8
2014-10-06;04:19:10,2,3,66,226,42300,1710.9038,7783,0,0,2,2014-10-25,2014-11-01,2,0,1,11634,1,0,1,4,174,405,52
2014-10-06;04:25:04,2,3,66,226,42300,1709.5099,7783,0,0,2,2014-10-25,2014-11-01,2,0,1,11634,1,0,1,4,35,1616,58
2014-10-09;05:12:59,2,3,66,226,42300,1709.2958,7783,0,0,2,2014-10-25,2014-11-01,2,0,1,14028,4,0,1,4,35,1616,73
2014-11-19;16:40:23,2,3,66,226,50650,,7783,0,0,2,2014-12-30,2014-12-31,2,0,1,28193,4,0,1,4,52,202,50
2014-11-19;16:56:26,2,3,66,226,50650,,7783,0,0,2,2014-12-30,2014-12-31,2,0,1,28193,4,0,1,4,52,202,31
2014-12-15;18:05:41,2,3,66,226,42300,1134.311,7783,0,1,9,2014-12-23,2015-01-09,1,0,1,1152,1,0,1,4,47,1502,40
2014-12-24;23:43:15,2,3,66,288,51741,,7812,0,0,1,2014-12-26,2014-12-28,2,1,1,8283,1,0,4,2,50,414,2
2014-12-24;23:48:24,2,3,66,288,51741,,7812,0,0,1,2014-12-26,2014-12-28,2,1,1,8283,1,0,1,2,50,414,59
2014-12-24;23:52:21,2,3,66,288,51741,,7812,0,0,1,2014-12-26,2014-12-28,2,1,1,8283,1,0,1,2,50,414,99
2014-12-24;23:54:32,2,3,66,288,51741,,7812,0,0,1,2014-12-26,2014-12-28,2,1,1,8283,1,0,1,2,50,414,69
2014-12-24;23:55:38,2,3,66,288,51741,,7812,0,0,1,2014-12-26,2014-12-28,2,1,1,8283,1,0,4,2,50,414,9
2014-12-24;23:59:09,2,3,66,288,51741,,7812,0,0,1,2014-12-26,2014-12-28,2,1,1,8283,1,0,2,2,50,414,5
2014-12-26;07:56:31,2,3,66,288,51741,,7812,0,0,3,2014-12-26,2014-12-28,2,0,1,8283,1,0,1,2,50,414,2
2014-12-26;07:57:31,2,3,66,288,51741,,7812,0,0,3,2014-12-27,2014-12-28,2,0,1,8283,1,0,1,2,50,414,2
2014-12-26;07:57:45,2,3,66,288,51741,,7812,0,0,3,2014-12-27,2014-12-28,2,1,1,8283,1,0,3,2,50,414,2
2014-12-26;07:58:33,2,3,66,288,51741,,7812,0,0,3,2014-12-26,2014-12-28,2,1,1,8283,1,0,1,2,50,414,2
2014-12-26;09:08:48,2,3,66,288,51741,,7812,0,0,0,2014-12-26,2014-12-28,2,1,1,8283,1,0,3,2,50,414,2
2014-08-12;07:24:56,11,3,205,354,25315,743.3367,7899,0,0,5,2015-01-23,2015-01-27,2,0,1,12181,6,0,1,2,50,350,19
2014-08-12;07:25:25,11,3,205,354,25315,746.0433,7899,0,0,5,2015-01-23,2015-01-27,2,0,1,12181,6,0,1,2,50,350,49
2014-08-12;07:40:16,11,3,205,354,25315,354.2725,7899,0,1,5,2014-10-10,2014-10-13,2,0,1,8291,1,0,1,2,50,191,83
2014-08-18;10:46:11,11,3,205,354,25315,351.558,7899,0,0,3,2014-10-11,2014-10-13,2,0,1,12278,6,0,1,2,50,191,68
2014-08-18;10:49:38,11,3,205,354,25315,351.1497,7899,0,0,3,2014-10-11,2014-10-13,2,0,1,12281,6,0,1,2,50,191,33
2014-08-18;10:49:42,11,3,205,354,25315,351.234,7899,0,0,3,2014-10-11,2014-10-13,2,0,1,12281,6,0,1,2,50,191,20
2014-08-18;10:50:41,11,3,205,354,25315,351.1663,7899,0,0,3,2014-10-11,2014-10-13,2,0,1,12281,6,0,1,2,50,191,11
2014-09-13;17:41:18,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,28
2014-09-13;17:41:39,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,28
2014-09-13;17:41:57,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,91
2014-09-13;17:42:05,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,91
2014-09-13;17:42:47,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,94
2014-09-13;17:43:32,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,91
2014-09-13;17:44:13,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,91
2014-09-13;17:44:19,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,1519,18
2014-09-13;17:45:02,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,684,91
2014-09-13;17:45:19,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,1519,15
2014-09-13;17:45:24,11,3,205,354,9913,,7899,0,0,9,2014-12-11,2014-12-14,2,0,1,12792,5,0,1,2,50,1519,91
2014-10-17;10:25:45,11,3,205,354,25315,435.3683,7899,0,1,9,2015-02-13,2015-02-16,2,0,1,8230,1,0,3,2,50,637,99
2014-10-17;10:31:03,11,3,205,354,25315,453.1134,7899,0,0,9,2015-02-13,2015-02-16,3,0,1,8230,1,0,1,2,50,637,91
2014-10-17;10:31:14,11,3,205,354,25315,443.1072,7899,0,0,9,2015-02-13,2015-02-16,3,0,1,8230,1,0,1,2,50,637,16
2014-10-17;10:39:36,11,3,205,354,25315,435.905,7899,0,0,9,2015-02-13,2015-02-16,3,0,1,12190,6,0,1,2,50,637,19
2014-10-20;18:50:46,11,3,205,354,9913,,7899,0,1,9,2014-11-13,2014-11-17,2,0,1,11353,1,0,1,2,50,699,48
2014-10-20;18:52:01,11,3,205,354,9913,,7899,0,1,9,2014-11-13,2014-11-17,2,0,1,11353,1,0,1,2,50,699,13
2014-10-20;18:57:13,11,3,205,354,9913,,7899,0,1,9,2014-11-13,2014-11-17,1,0,1,11353,1,0,3,2,50,699,13
2014-10-28;11:17:03,11,3,205,354,41495,6426.1537,7899,0,0,9,2015-04-09,2015-04-13,2,0,1,8505,6,0,2,3,106,107,64
2014-11-27;12:33:56,11,3,205,354,41495,5954.6494,7899,0,0,9,2015-10-09,2015-10-14,2,0,1,1556,1,0,1,5,100,1474,38
2014-11-27;12:34:03,11,3,205,354,41495,5953.1382,7899,0,0,9,2015-10-09,2015-10-14,2,0,1,1556,1,0,1,5,100,1474,82
2014-11-27;12:34:14,11,3,205,354,41495,5955.9748,7899,0,0,9,2015-10-09,2015-10-14,2,0,1,1556,1,0,1,5,100,1474,61
2014-11-27;12:34:15,11,3,205,354,41495,5956.9973,7899,0,0,9,2015-10-09,2015-10-14,2,0,1,1556,1,0,1,5,100,1474,82
2014-11-27;12:34:32,11,3,205,354,41495,5955.456,7899,0,0,9,2015-10-09,2015-10-14,2,0,1,1556,1,0,1,5,100,1474,20
2014-11-27;12:42:09,11,3,205,354,41495,5930.5214,7899,0,0,9,2015-10-09,2015-10-14,2,0,1,1556,1,0,1,5,100,1474,62
2014-12-03;06:39:03,11,3,205,354,41495,5999.8215,7899,0,0,9,2015-10-11,2015-10-13,2,0,1,15254,5,0,1,5,100,796,36
2014-12-03;06:39:12,11,3,205,354,41495,5999.477,7899,0,0,9,2015-10-11,2015-10-13,2,0,1,15254,5,0,1,5,100,796,12
2014-12-03;06:39:21,11,3,205,354,41495,5998.6627,7899,0,0,9,2015-10-11,2015-10-13,2,0,1,15254,5,0,1,5,100,796,85
2014-12-03;08:05:56,11,3,205,354,41495,5999.477,7899,0,0,9,2015-09-13,2015-09-15,3,0,1,15254,5,0,1,5,100,796,12
2014-12-03;08:06:05,11,3,205,354,41495,5999.2833,7899,0,0,9,2015-09-13,2015-09-15,3,0,1,15254,5,0,1,5,100,796,12
2014-12-03;08:06:20,11,3,205,354,41495,5996.7831,7899,0,0,9,2015-09-13,2015-09-15,3,0,1,15254,5,0,1,5,100,796,85
2014-12-03;08:08:44,11,3,205,354,41495,5998.6627,7899,0,0,9,2015-11-10,2015-09-15,2,0,1,15254,5,0,1,5,100,796,85
2014-12-03;08:08:52,11,3,205,354,41495,5999.8215,7899,0,0,9,2015-11-10,2015-09-15,2,0,1,15254,5,0,1,5,100,796,36
2014-12-03;08:10:42,11,3,205,354,41495,5998.6627,7899,0,0,9,2015-09-13,2015-09-15,2,0,1,15254,5,0,1,5,100,796,85
2014-12-03;08:14:14,11,3,205,354,41495,5999.8215,7899,0,0,9,2015-09-13,2015-09-15,2,0,1,15254,5,0,1,5,100,796,36
2014-12-03;08:19:49,11,3,205,354,41495,5806.9789,7899,0,0,9,2015-09-15,2015-09-19,3,0,1,68,1,0,1,3,1,142,62
2014-12-03;08:20:12,11,3,205,354,41495,5804.8417,7899,0,0,9,2015-09-15,2015-09-19,3,0,1,68,1,0,1,3,1,142,30
2014-12-03;08:20:39,11,3,205,354,41495,5808.0182,7899,0,0,9,2015-09-15,2015-09-19,3,0,1,68,1,0,1,3,1,142,12
2014-12-03;08:20:49,11,3,205,354,41495,5808.0056,7899,0,0,9,2015-09-15,2015-09-19,3,0,1,68,1,0,1,3,1,142,12
2014-12-03;08:28:17,11,3,205,354,41495,6872.6347,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,46
2014-12-03;08:28:30,11,3,205,354,41495,6878.9787,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,73
2014-12-03;08:28:40,11,3,205,354,41495,6879.1646,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,8
2014-12-03;08:31:04,11,3,205,354,41495,6878.6371,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,41
2014-12-03;08:31:22,11,3,205,354,41495,6873.8295,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,59
2014-12-03;08:31:35,11,3,205,354,41495,6873.8634,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,8
2014-12-03;08:31:48,11,3,205,354,41495,6873.6669,7899,0,0,9,2015-09-19,2015-09-22,2,0,1,468,1,0,1,3,48,153,11
